instance_id,run_name,run_version,model,reasoning_effort,inference_mode,paper_compliant,score,resolved,almost_resolved,evaluator_problem,error_code,n_system_errors,n_warnings,n_resolved_tests,n_tests,calls,wall_clock_seconds,estimated_cost_usd,host_system,host_machine,docker_cpus,docker_memory,pricing_source,prompt,prompt_path,prompt_sha256
danmar__cppcheck.0a5b103,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-danmar-cppcheck,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.1632173095014111,False,False,False,,0,0,347,2126,28,415,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
duckdb__duckdb.bdb65ec,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-duckdb-duckdb,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.08247787610619468,False,False,False,,0,0,466,5650,40,486,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
elkowar__pipr.fae0b17,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-elkowar-pipr,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5142857142857142,False,False,False,,0,0,270,525,45,400,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
facebook__zstd.1168da0,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-facebook-zstd,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6133464180569186,False,False,False,,0,0,1250,2038,45,617,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
gabotechs__dep-tree.60a95a2,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-gabotechs-dep-tree,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4323699421965318,False,False,False,,0,0,374,865,63,730,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
gromacs__gromacs.665ea4c,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-gromacs-gromacs,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.0393574297188755,False,False,False,,0,0,49,1245,49,615,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
hooklift__gowsdl.2a06cec,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-hooklift-gowsdl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8516624040920716,False,False,False,,0,0,333,391,79,924,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ip7z__7zip.839151e,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-ip7z-7zip,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4582933844678811,False,False,False,,0,0,478,1043,30,471,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
jesseduffield__lazygit.1d0db51,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-jesseduffield-lazygit,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5988304093567252,False,False,False,,0,0,512,855,47,504,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
jonas__tig.8334123,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-jonas-tig,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8511979823455234,False,False,False,,0,0,1350,1586,60,562,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
kisielk__errcheck.dacab89,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-kisielk-errcheck,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.3460410557184751,False,False,False,,0,0,118,341,38,762,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
lfos__calcurse.49180d5,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-lfos-calcurse,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6531531531531531,False,False,False,,0,0,435,666,98,1206,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
lz4__lz4.1519f46,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-lz4-lz4,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7225935828877005,False,False,False,,0,0,1081,1496,33,537,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
mibk__dupl.1bf052b,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-mibk-dupl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8123324396782842,False,False,False,,0,0,303,373,60,751,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
multiprocessio__dsq.c3ae0ba,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-multiprocessio-dsq,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6439114391143912,False,False,False,,0,0,349,542,96,1131,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ninja-build__ninja.cc60300,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-ninja-build-ninja,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.691933240611961,False,False,False,,0,0,995,1438,62,702,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
o2sh__onefetch.e5958ce,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-o2sh-onefetch,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7469982847341338,False,False,False,,0,0,871,1166,48,713,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
osgeo__gdal.0847f12,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-osgeo-gdal,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.1400304414003044,False,False,False,,0,0,92,657,56,577,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
pemistahl__grex.fa3e8ed,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-pemistahl-grex,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6067073170731707,False,False,False,,0,0,796,1312,77,975,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
quinn-rs__quinn.bb359cc,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-quinn-rs-quinn,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.632183908045977,False,False,False,,0,0,330,522,67,640,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
riquito__tuc.16fb471,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-riquito-tuc,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.9331103678929766,False,False,False,,0,0,1116,1196,44,687,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
rust-embedded__svd2rust.1760b5e,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-rust-embedded-svd2rust,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7489130434782608,False,False,False,,0,0,689,920,53,783,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
sayanarijit__xplr.1751065,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-sayanarijit-xplr,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5417661097852029,False,False,False,,0,0,227,419,56,592,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
sharkdp__hexyl.2e26437,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-sharkdp-hexyl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8785871964679912,False,False,False,,0,0,796,906,66,797,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
sibprogrammer__xq.b89f681,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-sibprogrammer-xq,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4457070707070707,False,False,False,,0,0,353,792,42,577,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
skeema__skeema.6a76243,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-skeema-skeema,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6481264637002342,False,False,False,,0,0,1107,1708,77,675,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
stranger6667__jsonschema.d52e881,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-stranger6667-jsonschema,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.35015342652574155,False,False,False,,0,0,1027,2933,104,863,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
tinycc__tinycc.9b8765d,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-tinycc-tinycc,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6744186046511628,False,False,False,,0,0,1334,1978,50,595,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
tstack__lnav.ee34494,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-tstack-lnav,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.1404040404040404,False,False,False,,0,0,139,990,51,550,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
wfxr__code-minimap.0ddeea5,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-wfxr-code-minimap,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6645367412140575,False,False,False,,0,0,208,313,76,1174,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
xorg62__tty-clock.f2f847c,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-xorg62-tty-clock,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5800711743772242,False,False,False,,0,0,163,281,44,612,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ys-l__flamelens.0b4dc33,cpx62-paperprompt-xhigh-shard-2-of-5-20260518T232006Z-ys-l-flamelens,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.2544642857142857,False,False,False,,0,0,57,224,46,430,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
alecthomas__chroma.8d04def,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-alecthomas-chroma,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.0,False,False,True,,0,0,0,503,57,748,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
antonmedv__fx.86d0d34,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-antonmedv-fx,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.08597948216902784,False,False,False,,0,0,176,2047,47,456,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ast-grep__ast-grep.dde0fe0,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-ast-grep-ast-grep,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.20521541950113378,False,False,False,,0,0,181,882,55,648,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
bensadeh__tailspin.6278437,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-bensadeh-tailspin,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.33170731707317075,False,False,False,,0,0,204,615,48,575,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
brocode__fblog.3b54330,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-brocode-fblog,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.84560327198364,False,False,False,,0,0,827,978,44,575,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
canop__rhit.ae90bcb,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-canop-rhit,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5495716034271726,False,False,False,,0,0,449,817,43,529,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
clog-tool__clog-cli.7066cba,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-clog-tool-clog-cli,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.84,False,False,False,,0,0,483,575,68,669,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
cslarsen__jp2a.61d205f,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-cslarsen-jp2a,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4326465927099842,False,False,False,,0,0,273,631,83,1053,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
direnv__direnv.02040c7,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-direnv-direnv,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6984687868080094,False,False,False,,0,0,593,849,59,557,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
dundee__gdu.ede21d2,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-dundee-gdu,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6907838070628768,False,False,False,,0,0,802,1161,54,608,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
epistates__treemd.825c6dd,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-epistates-treemd,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.45124282982791586,False,False,False,,0,0,708,1569,54,643,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
facebookresearch__fasttext.1142dc4,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-facebookresearch-fasttext,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6923076923076923,False,False,False,,0,0,216,312,55,620,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ggreer__the_silver_searcher.a61f178,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-ggreer-the_silver_searcher,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.75,False,False,False,,0,0,753,1004,81,943,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
guumaster__hostctl.d6d9699,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-guumaster-hostctl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8620361560418649,False,False,False,,0,0,906,1051,78,854,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
hpjansson__chafa.dd4d4c1,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-hpjansson-chafa,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4199896426721906,False,False,False,,0,0,811,1931,49,628,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ismaelgv__rnr.fc0733b,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-ismaelgv-rnr,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.9077598828696926,False,False,False,,0,0,620,683,85,674,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
jgm__pandoc.5caad90,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-jgm-pandoc,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.1566564651874522,False,False,False,,0,0,819,5228,41,771,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
jqlang__jq.b33a763,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-jqlang-jq,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.054841897233201584,False,False,False,,0,0,333,6072,115,1340,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
konradsz__igrep.aa75630,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-konradsz-igrep,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7272727272727273,False,False,False,,0,0,280,385,32,428,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
lh3__seqtk.94e7070,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-lh3-seqtk,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6223776223776224,False,False,False,,0,0,267,429,44,581,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
madler__pigz.fe4894f,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-madler-pigz,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6474127557160048,False,False,False,,0,0,538,831,85,875,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
mikefarah__yq.602586d,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-mikefarah-yq,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.0115,False,False,False,,0,0,23,2000,43,550,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
nachoparker__dutree.44e877d,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-nachoparker-dutree,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7425897035881436,False,False,False,,0,0,476,641,73,812,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
noborus__ov.b96c2ba,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-noborus-ov,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.42340884573894283,False,False,False,,0,0,785,1854,44,563,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ogham__dog.721440b,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-ogham-dog,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6461538461538462,False,False,False,,0,0,840,1300,63,760,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
osgeo__proj.75d455c,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-osgeo-proj,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.009776273735664599,False,False,False,,0,0,52,5319,46,735,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
php__php-src.c891263,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-php-php-src,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.08776595744680851,False,False,False,,0,0,1254,14288,64,864,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
raviqqe__muffet.a882908,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-raviqqe-muffet,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7508532423208191,False,False,False,,0,0,220,293,46,519,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
robertdavidgraham__masscan.b99d433,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-robertdavidgraham-masscan,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5362887406826207,False,False,False,,0,0,1367,2549,56,595,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
rust-ethereum__ethabi.b1710ad,cpx62-paperprompt-xhigh-shard-3-of-5-20260518T232006Z-rust-ethereum-ethabi,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7903711133400201,False,False,False,,0,0,788,997,49,605,0.0,Linux,x86_64,16,30g,,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
